"DTI Voltage","time"
0,1786825504784
1,1786825504811
0,1786825504837
0,1786825504863
0,1786825504889
0,1786825504915
0,1786825504941
0,1786825504967
1,1786825504993
0,1786825505019
0,1786825505045
0,1786825505071
1,1786825505097
0,1786825505123
0,1786825505149
0,1786825505175
0,1786825505201
0,1786825505227
1,1786825505253
1,1786825505279
1,1786825505305
0,1786825505332
1,1786825505358
0,1786825505384
0,1786825505410
0,1786825505436
0,1786825505462
1,1786825505488
1,1786825505514
0,1786825505540
0,1786825505566
1,1786825505592
0,1786825505618
1,1786825505644
0,1786825505670
1,1786825505697
0,1786825505723
1,1786825505749
0,1786825505775
0,1786825505801
0,1786825505827
0,1786825505853
0,1786825505879
1,1786825505906
0,1786825505932
0,1786825505958
1,1786825505984
0,1786825506010
0,1786825506036
0,1786825506062
1,1786825506088
1,1786825506114
0,1786825506140
1,1786825506166
1,1786825506192
1,1786825506218
1,1786825506244
0,1786825506271
0,1786825506297
0,1786825506323
1,1786825506349
1,1786825506376
0,1786825506402
0,1786825506428
0,1786825506454
1,1786825506480
1,1786825506506
0,1786825506532
0,1786825506558
1,1786825506584
0,1786825506610
0,1786825506636
0,1786825506662
0,1786825506689
0,1786825506715
0,1786825506740
1,1786825506766
0,1786825506793
0,1786825506819
0,1786825506845
1,1786825506871
0,1786825506897
0,1786825506923
1,1786825506949
0,1786825506975
0,1786825507001
0,1786825507027
0,1786825507053
0,1786825507079
1,1786825507105
0,1786825507131
0,1786825507157
1,1786825507184
0,1786825507210
0,1786825507236
0,1786825507262
0,1786825507288
0,1786825507315
1,1786825507341
1,1786825507367
0,1786825507393
0,1786825507419
0,1786825507445
0,1786825507472
0,1786825507498
1,1786825507524
1,1786825507550
0,1786825507576
0,1786825507603
1,1786825507629
1,1786825507655
1,1786825507681
0,1786825507707
0,1786825507733
1,1786825507759
0,1786825507785
0,1786825507811
0,1786825507837
0,1786825507863
0,1786825507889
0,1786825507915
0,1786825507941
1,1786825507968
0,1786825507994
1,1786825508020
0,1786825508046
0,1786825508072
0,1786825508098
0,1786825508124
0,1786825508151
0,1786825508177
0,1786825508203
1,1786825508229
0,1786825508255
0,1786825508281
1,1786825508307
0,1786825508333
0,1786825508359
0,1786825508385
1,1786825508412
0,1786825508438
1,1786825508464
0,1786825508490
0,1786825508516
0,1786825508542
0,1786825508568
0,1786825508594
1,1786825508620
0,1786825508647
1,1786825508673
0,1786825508699
1,1786825508725
1,1786825508751
0,1786825508777
0,1786825508804
0,1786825508830
0,1786825508856
0,1786825508882
0,1786825508908
0,1786825508934
0,1786825508960
1,1786825508986
0,1786825509013
0,1786825509039
1,1786825509065
0,1786825509091
0,1786825509118
1,1786825509144
0,1786825509170
0,1786825509196
0,1786825509222
1,1786825509248
0,1786825509274
0,1786825509300
0,1786825509326
0,1786825509352
1,1786825509378
0,1786825509404
0,1786825509430
0,1786825509456
1,1786825509483
0,1786825509509
0,1786825509535
0,1786825509561
0,1786825509587
1,1786825509613
1,1786825509639
0,1786825509665
0,1786825509691
0,1786825509718
0,1786825509744
0,1786825509770
0,1786825509796
0,1786825509822
0,1786825509848
1,1786825509874
1,1786825509900
0,1786825509926
0,1786825509952
1,1786825509978
0,1786825510004
0,1786825510030
0,1786825510056
1,1786825510082
0,1786825510109
0,1786825510135
0,1786825510161
0,1786825510187
0,1786825510213
0,1786825510239
0,1786825510265
1,1786825510291
0,1786825510317
1,1786825510344
1,1786825510370
1,1786825510396
1,1786825510422
0,1786825510448
1,1786825510474
0,1786825510500
1,1786825510526
0,1786825510552
0,1786825510579
0,1786825510605
0,1786825510631
0,1786825510657
0,1786825510683
0,1786825510709
0,1786825510735
0,1786825510761
0,1786825510787
1,1786825510814
1,1786825510840
1,1786825510866
0,1786825510892
0,1786825510918
0,1786825510944
0,1786825510970
0,1786825510996
0,1786825511022
0,1786825511048
0,1786825511074
0,1786825511100
0,1786825511126
0,1786825511153
0,1786825511179
1,1786825511205
0,1786825511231
0,1786825511257
0,1786825511284
0,1786825511310
0,1786825511336
1,1786825511362
0,1786825511388
0,1786825511414
1,1786825511440
0,1786825511466
0,1786825511492
1,1786825511518
0,1786825511544
0,1786825511570
1,1786825511596
0,1786825511623
0,1786825511649
0,1786825511675
0,1786825511701
1,1786825511727
1,1786825511753
0,1786825511779
1,1786825511805
0,1786825511831
0,1786825511857
1,1786825511884
0,1786825511910
0,1786825511936
0,1786825511962
0,1786825511988
0,1786825512014
0,1786825512040
0,1786825512066
0,1786825512092
1,1786825512118
0,1786825512144
1,1786825512170
0,1786825512196
0,1786825512222
0,1786825512248
0,1786825512275
0,1786825512301
1,1786825512327
0,1786825512353
0,1786825512379
0,1786825512405
1,1786825512431
0,1786825512457
1,1786825512483
0,1786825512509
0,1786825512535
1,1786825512561
0,1786825512588
0,1786825512614
0,1786825512640
0,1786825512666
0,1786825512692
0,1786825512718
0,1786825512744
0,1786825512770
0,1786825512796
1,1786825512823
0,1786825512849
0,1786825512875
0,1786825512901
1,1786825512927
0,1786825512954
0,1786825512980
0,1786825513006
1,1786825513032
1,1786825513058
0,1786825513085
0,1786825513111
0,1786825513137
0,1786825513163
0,1786825513189
0,1786825513215
0,1786825513241
0,1786825513267
0,1786825513293
0,1786825513319
1,1786825513346
0,1786825513372
1,1786825513398
0,1786825513424
1,1786825513450
0,1786825513476
1,1786825513502
0,1786825513528
1,1786825513554
0,1786825513581
0,1786825513607
0,1786825513633
1,1786825513659
1,1786825513685
0,1786825513711
0,1786825513737
1,1786825513764
0,1786825513790
1,1786825513816
0,1786825513842
0,1786825513868
1,1786825513894
0,1786825513920
0,1786825513946
1,1786825513972
0,1786825513999
0,1786825514025
0,1786825514051
1,1786825514077
0,1786825514103
0,1786825514129
0,1786825514155
0,1786825514181
0,1786825514207
1,1786825514234
1,1786825514261
0,1786825514287
0,1786825514313
1,1786825514339
0,1786825514365
0,1786825514391
0,1786825514417
0,1786825514443
0,1786825514469
0,1786825514495
1,1786825514521
0,1786825514547
1,1786825514573
0,1786825514599
1,1786825514626
0,1786825514652
0,1786825514678
1,1786825514704
0,1786825514730
0,1786825514756
1,1786825514782
1,1786825514808
0,1786825514834
0,1786825514860
0,1786825514886
0,1786825514912
1,1786825514939
1,1786825514965
0,1786825514991
0,1786825515017
0,1786825515043
0,1786825515069
0,1786825515095
0,1786825515121
0,1786825515147
1,1786825515173
0,1786825515200
0,1786825515226
0,1786825515252
0,1786825515278
1,1786825515304
1,1786825515330
0,1786825515356
0,1786825515382
1,1786825515408
1,1786825515434
1,1786825515460
0,1786825515486
1,1786825515512
0,1786825515538
0,1786825515564
1,1786825515590
1,1786825515616
0,1786825515642
0,1786825515668
1,1786825515694
0,1786825515721
1,1786825515747
0,1786825515773
0,1786825515799
1,1786825515825
1,1786825515851
1,1786825515877
0,1786825515903
0,1786825515929
0,1786825515955
0,1786825515981
1,1786825516007
0,1786825516033
1,1786825516059
1,1786825516085
0,1786825516111
1,1786825516137
0,1786825516163
0,1786825516189
1,1786825516215
0,1786825516242
1,1786825516268
1,1786825516294
0,1786825516320
0,1786825516346
1,1786825516372
1,1786825516398
0,1786825516424
0,1786825516450
0,1786825516476
1,1786825516502
1,1786825516528
0,1786825516554
0,1786825516580
0,1786825516606
0,1786825516633
1,1786825516659
0,1786825516685
0,1786825516711
1,1786825516737
1,1786825516763
0,1786825516789
0,1786825516815
1,1786825516841
0,1786825516867
0,1786825516893
0,1786825516919
0,1786825516945
0,1786825516971
0,1786825516997
0,1786825517024
0,1786825517049
1,1786825517075
0,1786825517102
1,1786825517128
0,1786825517154
1,1786825517180
0,1786825517206
0,1786825517232
0,1786825517258
0,1786825517284
0,1786825517310
1,1786825517336
1,1786825517362
0,1786825517388
0,1786825517414
1,1786825517441
0,1786825517467
0,1786825517493
0,1786825517519
1,1786825517545
1,1786825517571
0,1786825517597
1,1786825517623
1,1786825517650
1,1786825517676
0,1786825517702
0,1786825517728
0,1786825517754
1,1786825517780
0,1786825517806
0,1786825517832
1,1786825517858
0,1786825517884
0,1786825517910
0,1786825517936
0,1786825517962
1,1786825517988
0,1786825518014
0,1786825518040
0,1786825518066
0,1786825518093
1,1786825518120
0,1786825518146
0,1786825518172
0,1786825518198
0,1786825518224
0,1786825518250
1,1786825518276
1,1786825518302
1,1786825518328
0,1786825518354
0,1786825518380
0,1786825518406
0,1786825518432
0,1786825518458
1,1786825518484
1,1786825518510
0,1786825518536
0,1786825518562
0,1786825518589
0,1786825518615
0,1786825518641
0,1786825518667
0,1786825518693
0,1786825518719
1,1786825518746
1,1786825518772
0,1786825518798
0,1786825518824
1,1786825518850
0,1786825518876
0,1786825518902
0,1786825518928
0,1786825518954
0,1786825518980
0,1786825519006
0,1786825519033
1,1786825519059
0,1786825519085
0,1786825519111
0,1786825519137
0,1786825519163
1,1786825519189
0,1786825519216
0,1786825519242
0,1786825519268
1,1786825519294
1,1786825519320
0,1786825519347
0,1786825519373
0,1786825519399
0,1786825519425
0,1786825519451
0,1786825519477
1,1786825519503
0,1786825519529
0,1786825519555
1,1786825519582
0,1786825519608
0,1786825519634
0,1786825519660
0,1786825519686
0,1786825519712
1,1786825519738
0,1786825519764
0,1786825519790
1,1786825519817
1,1786825519843
0,1786825519869
0,1786825519895
1,1786825519921
1,1786825519947
0,1786825519973
0,1786825519999
0,1786825520025
0,1786825520051
0,1786825520078
0,1786825520104
0,1786825520130
0,1786825520156
0,1786825520182
1,1786825520208
0,1786825520234
0,1786825520261
0,1786825520287
0,1786825520313
0,1786825520339
0,1786825520365
0,1786825520391
0,1786825520417
1,1786825520444
0,1786825520470
0,1786825520496
0,1786825520522
0,1786825520548
0,1786825520574
0,1786825520600
0,1786825520626
0,1786825520652
0,1786825520678
0,1786825520704
0,1786825520731
0,1786825520757
0,1786825520783
1,1786825520809
0,1786825520835
0,1786825520861
0,1786825520887
0,1786825520913
1,1786825520939
0,1786825520966
0,1786825520992
0,1786825521018
0,1786825521044
1,1786825521070
0,1786825521096
1,1786825521122
0,1786825521148
0,1786825521175
0,1786825521201
1,1786825521227
0,1786825521253
0,1786825521279
1,1786825521305
0,1786825521331
1,1786825521357
1,1786825521383
0,1786825521409
0,1786825521435
0,1786825521461
0,1786825521487
0,1786825521513
0,1786825521539
0,1786825521565
0,1786825521591
0,1786825521617
0,1786825521643
0,1786825521670
1,1786825521696
0,1786825521723
1,1786825521749
1,1786825521775
0,1786825521801
1,1786825521827
1,1786825521853
0,1786825521879
0,1786825521905
0,1786825521931
1,1786825521958
1,1786825521984
1,1786825522010
0,1786825522036
1,1786825522062
0,1786825522088
0,1786825522114
1,1786825522140
0,1786825522166
0,1786825522193
0,1786825522219
1,1786825522245
0,1786825522271
0,1786825522298
1,1786825522324
0,1786825522350
1,1786825522376
0,1786825522402
0,1786825522428
0,1786825522454
0,1786825522481
0,1786825522507
1,1786825522533
1,1786825522559
0,1786825522585
1,1786825522611
0,1786825522637
1,1786825522663
0,1786825522689
1,1786825522715
0,1786825522741
0,1786825522767
1,1786825522793
0,1786825522819
1,1786825522845
1,1786825522871
1,1786825522897
0,1786825522923
0,1786825522949
0,1786825522976
1,1786825523002
0,1786825523028
0,1786825523054
0,1786825523080
0,1786825523106
1,1786825523132
0,1786825523159
0,1786825523185
1,1786825523211
0,1786825523237
0,1786825523263
0,1786825523289
0,1786825523315
0,1786825523341
0,1786825523367
0,1786825523393
0,1786825523420
0,1786825523446
0,1786825523472
0,1786825523498
1,1786825523524
1,1786825523550
1,1786825523576
0,1786825523602
0,1786825523628
0,1786825523654
0,1786825523680
0,1786825523706
1,1786825523732
0,1786825523759
0,1786825523785
1,1786825523811
0,1786825523837
0,1786825523864
0,1786825523890
0,1786825523916
0,1786825523942
0,1786825523968
0,1786825523994
1,1786825524020
0,1786825524046
1,1786825524072
0,1786825524099
0,1786825524125
0,1786825524151
0,1786825524177
0,1786825524203
0,1786825524229
0,1786825524255
0,1786825524282
0,1786825524308
0,1786825524334
0,1786825524360
0,1786825524386
1,1786825524412
0,1786825524438
1,1786825524464
0,1786825524490
1,1786825524516
0,1786825524542
0,1786825524568
0,1786825524595
0,1786825524621
0,1786825524647
0,1786825524673
0,1786825524699
1,1786825524725
1,1786825524751
0,1786825524778
0,1786825524804
0,1786825524830
1,1786825524856
0,1786825524882
0,1786825524908
1,1786825524934
0,1786825524960
0,1786825524986
1,1786825525013
0,1786825525039
0,1786825525065
0,1786825525091
0,1786825525117
0,1786825525143
0,1786825525169
0,1786825525195
0,1786825525221
1,1786825525247
0,1786825525273
0,1786825525300
1,1786825525326
0,1786825525352
0,1786825525378
0,1786825525404
1,1786825525430
1,1786825525456
1,1786825525482
0,1786825525508
0,1786825525535
0,1786825525561
1,1786825525587
0,1786825525613
0,1786825525639
0,1786825525665
0,1786825525691
1,1786825525717
0,1786825525743
1,1786825525769
0,1786825525795
0,1786825525821
0,1786825525847
1,1786825525873
1,1786825525899
0,1786825525925
0,1786825525951
0,1786825525977
1,1786825526003
0,1786825526029
0,1786825526056
0,1786825526082
0,1786825526108
1,1786825526134
0,1786825526160
0,1786825526186
1,1786825526212
1,1786825526238
1,1786825526264
0,1786825526290
0,1786825526316
1,1786825526342
0,1786825526368
1,1786825526394
1,1786825526420
0,1786825526447
0,1786825526473
0,1786825526499
0,1786825526525
1,1786825526551
0,1786825526577
1,1786825526604
0,1786825526630
0,1786825526656
0,1786825526682
0,1786825526708
0,1786825526734
1,1786825526760
1,1786825526786
0,1786825526812
1,1786825526838
1,1786825526865
0,1786825526891
0,1786825526917
0,1786825526943
1,1786825526969
0,1786825526995
0,1786825527021
1,1786825527047
1,1786825527073
1,1786825527099
1,1786825527125
1,1786825527152
1,1786825527178
0,1786825527204
0,1786825527230
1,1786825527256
0,1786825527282
1,1786825527308
0,1786825527335
0,1786825527361
1,1786825527387
0,1786825527413
1,1786825527439
0,1786825527465
0,1786825527491
0,1786825527517
0,1786825527543
0,1786825527569
0,1786825527595
0,1786825527621
1,1786825527647
0,1786825527674
0,1786825527700
0,1786825527726
0,1786825527752
1,1786825527778
1,1786825527804
0,1786825527830
0,1786825527856
0,1786825527882
0,1786825527908
1,1786825527934
0,1786825527960
0,1786825527986
0,1786825528013
0,1786825528039
0,1786825528065
0,1786825528091
0,1786825528117
1,1786825528143
1,1786825528169
0,1786825528195
1,1786825528222
1,1786825528248
0,1786825528274
0,1786825528300
0,1786825528326
0,1786825528352
0,1786825528378
0,1786825528404
1,1786825528430
1,1786825528456
0,1786825528482
0,1786825528508
1,1786825528534
1,1786825528560
0,1786825528586
1,1786825528612
1,1786825528638
0,1786825528665
1,1786825528691
0,1786825528717
0,1786825528744
0,1786825528770
0,1786825528796
0,1786825528822
1,1786825528848
0,1786825528874
1,1786825528900
0,1786825528926
0,1786825528952
0,1786825528978
1,1786825529004
1,1786825529031
0,1786825529057
0,1786825529083
0,1786825529109
0,1786825529135
0,1786825529162
0,1786825529188
1,1786825529214
0,1786825529240
1,1786825529266
0,1786825529292
1,1786825529318
0,1786825529344
0,1786825529370
0,1786825529396
0,1786825529422
0,1786825529448
1,1786825529474
1,1786825529501
0,1786825529527
0,1786825529553
0,1786825529579
0,1786825529606
1,1786825529632
1,1786825529658
1,1786825529684
0,1786825529710
1,1786825529736
0,1786825529762
0,1786825529788
0,1786825529814
0,1786825529840
0,1786825529866
0,1786825529893
0,1786825529919
1,1786825529945
0,1786825529971
1,1786825529997
0,1786825530023
0,1786825530049
0,1786825530075
0,1786825530101
1,1786825530127
0,1786825530153
1,1786825530179
1,1786825530206
0,1786825530232
0,1786825530259
0,1786825530285
0,1786825530310
0,1786825530337
0,1786825530362
1,1786825530388
0,1786825530415
1,1786825530441
0,1786825530467
0,1786825530493
1,1786825530519
0,1786825530545
1,1786825530571
0,1786825530597
1,1786825530624
0,1786825530650
0,1786825530676
1,1786825530702
0,1786825530728
1,1786825530754
0,1786825530780
0,1786825530806
1,1786825530832
0,1786825530858
0,1786825530884
1,1786825530910
1,1786825530936
0,1786825530963
0,1786825530989
0,1786825531015
1,1786825531041
0,1786825531068
0,1786825531094
1,1786825531120
1,1786825531146
0,1786825531172
0,1786825531198
1,1786825531224
0,1786825531250
0,1786825531276
0,1786825531302
0,1786825531328
0,1786825531354
1,1786825531380
0,1786825531406
1,1786825531432
1,1786825531458
0,1786825531485
1,1786825531511
1,1786825531537
1,1786825531563
1,1786825531589
0,1786825531615
0,1786825531641
1,1786825531667
0,1786825531693
0,1786825531719
0,1786825531745
0,1786825531772
0,1786825531798
1,1786825531824
0,1786825531850
0,1786825531876
0,1786825531902
0,1786825531928
0,1786825531954
0,1786825531980
0,1786825532006
1,1786825532032
0,1786825532058
1,1786825532084
0,1786825532110
0,1786825532137
0,1786825532163
0,1786825532189
0,1786825532215
0,1786825532241
0,1786825532267
0,1786825532293
0,1786825532319
0,1786825532345
1,1786825532371
1,1786825532397
1,1786825532423
0,1786825532449
0,1786825532475
1,1786825532501
1,1786825532527
1,1786825532553
0,1786825532579
1,1786825532605
0,1786825532631
0,1786825532657
0,1786825532683
1,1786825532709
0,1786825532735
0,1786825532761
1,1786825532788
0,1786825532814
1,1786825532840
0,1786825532866
0,1786825532892
1,1786825532918
0,1786825532944
0,1786825532970
0,1786825532996
0,1786825533022
0,1786825533048
0,1786825533074
1,1786825533100
0,1786825533126
1,1786825533152
0,1786825533178
0,1786825533204
0,1786825533230
0,1786825533256
0,1786825533283
0,1786825533309
1,1786825533335
0,1786825533362
0,1786825533388
0,1786825533414
1,1786825533440
0,1786825533466
0,1786825533492
0,1786825533518
1,1786825533544
1,1786825533570
1,1786825533596
1,1786825533622
1,1786825533648
0,1786825533674
1,1786825533700
1,1786825533726
1,1786825533752
0,1786825533778
0,1786825533804
0,1786825533830
0,1786825533856
1,1786825533882
1,1786825533909
0,1786825533935
0,1786825533961
0,1786825533987
1,1786825534013
0,1786825534039
1,1786825534065
0,1786825534091
0,1786825534117
0,1786825534143
0,1786825534169
0,1786825534195
0,1786825534221
1,1786825534248
1,1786825534274
0,1786825534300
1,1786825534326
0,1786825534352
0,1786825534379
0,1786825534405
1,1786825534431
0,1786825534457
1,1786825534483
1,1786825534509
0,1786825534535
0,1786825534561
0,1786825534588
1,1786825534614
1,1786825534640
0,1786825534666
1,1786825534692
1,1786825534718
0,1786825534744
1,1786825534770
0,1786825534796
1,1786825534822
1,1786825534848
0,1786825534874
0,1786825534900
0,1786825534926
0,1786825534952
1,1786825534978
1,1786825535004
0,1786825535030
1,1786825535056
0,1786825535082
0,1786825535108
0,1786825535135
1,1786825535161
1,1786825535187
1,1786825535213
0,1786825535239
0,1786825535265
1,1786825535291
0,1786825535317
0,1786825535343
0,1786825535369
0,1786825535395
0,1786825535421
1,1786825535448
0,1786825535474
1,1786825535500
0,1786825535526
0,1786825535552
0,1786825535578
0,1786825535605
0,1786825535631
0,1786825535657
1,1786825535683
1,1786825535709
1,1786825535735
0,1786825535761
0,1786825535787
0,1786825535813
0,1786825535839
0,1786825535865
0,1786825535891
1,1786825535917
0,1786825535943
0,1786825535969
0,1786825535995
0,1786825536021
0,1786825536047
0,1786825536073
1,1786825536099
0,1786825536126
0,1786825536152
0,1786825536178
0,1786825536204
1,1786825536230
1,1786825536256
0,1786825536282
1,1786825536308
0,1786825536334
0,1786825536360
0,1786825536386
0,1786825536413
0,1786825536439
1,1786825536465
1,1786825536491
0,1786825536517
1,1786825536543
1,1786825536569
0,1786825536595
1,1786825536622
1,1786825536648
1,1786825536674
1,1786825536700
0,1786825536726
0,1786825536752
0,1786825536778
1,1786825536804
0,1786825536830
1,1786825536856
1,1786825536882
1,1786825536908
1,1786825536935
0,1786825536961
0,1786825536987
1,1786825537013
0,1786825537039
0,1786825537065
0,1786825537092
1,1786825537118
0,1786825537144
0,1786825537170
1,1786825537196
0,1786825537222
0,1786825537248
0,1786825537274
1,1786825537300
0,1786825537326
0,1786825537352
0,1786825537378
0,1786825537404
0,1786825537431
0,1786825537457
0,1786825537483
1,1786825537509
0,1786825537535
0,1786825537561
0,1786825537587
0,1786825537613
0,1786825537639
1,1786825537665
0,1786825537691
0,1786825537717
1,1786825537743
1,1786825537769
1,1786825537795
0,1786825537821
1,1786825537847
0,1786825537873
1,1786825537899
0,1786825537925
0,1786825537951
0,1786825537977
0,1786825538003
0,1786825538029
0,1786825538055
1,1786825538081
0,1786825538107
1,1786825538134
0,1786825538160
0,1786825538186
0,1786825538212
0,1786825538239
0,1786825538265
0,1786825538291
1,1786825538317
1,1786825538343
0,1786825538369
0,1786825538395
0,1786825538421
1,1786825538447
0,1786825538473
1,1786825538499
0,1786825538526
0,1786825538552
0,1786825538578
0,1786825538604
1,1786825538630
0,1786825538656
1,1786825538683
0,1786825538709
0,1786825538735
0,1786825538761
0,1786825538787
0,1786825538813
0,1786825538839
0,1786825538865
0,1786825538891
0,1786825538918
0,1786825538944
0,1786825538970
0,1786825538996
1,1786825539022
0,1786825539048
0,1786825539074
0,1786825539100
0,1786825539126
1,1786825539152
0,1786825539178
0,1786825539204
1,1786825539231
0,1786825539257
1,1786825539283
0,1786825539309
0,1786825539335
1,1786825539361
0,1786825539387
0,1786825539413
0,1786825539439
0,1786825539465
0,1786825539491
0,1786825539517
1,1786825539543
1,1786825539569
0,1786825539596
0,1786825539622
0,1786825539648
1,1786825539674
0,1786825539700
0,1786825539727
0,1786825539753
1,1786825539779
0,1786825539805
1,1786825539831
1,1786825539857
1,1786825539883
1,1786825539909
0,1786825539935
1,1786825539961
0,1786825539987
0,1786825540013
0,1786825540039
0,1786825540065
0,1786825540091
0,1786825540117
0,1786825540143
0,1786825540169
1,1786825540195
0,1786825540221
0,1786825540247
0,1786825540273
0,1786825540299
1,1786825540325
0,1786825540351
0,1786825540378
1,1786825540404
1,1786825540430
0,1786825540456
0,1786825540482
0,1786825540508
1,1786825540534
0,1786825540560
1,1786825540586
0,1786825540613
0,1786825540639
0,1786825540665
0,1786825540691
0,1786825540717
1,1786825540743
1,1786825540769
0,1786825540795
0,1786825540821
1,1786825540847
0,1786825540873
0,1786825540899
1,1786825540925
1,1786825540951
0,1786825540977
0,1786825541003
1,1786825541030
0,1786825541056
0,1786825541082
0,1786825541108
0,1786825541134
0,1786825541160
0,1786825541186
0,1786825541212
0,1786825541239
0,1786825541265
1,1786825541291
0,1786825541317
0,1786825541343
1,1786825541369
0,1786825541395
0,1786825541421
0,1786825541447
0,1786825541473
0,1786825541499
0,1786825541525
0,1786825541551
0,1786825541577
1,1786825541603
1,1786825541629
0,1786825541655
0,1786825541681
0,1786825541707
0,1786825541733
0,1786825541759
1,1786825541785
0,1786825541813
1,1786825541840
0,1786825541866
0,1786825541892
0,1786825541918
1,1786825541944
0,1786825541970
1,1786825541996
0,1786825542022
1,1786825542048
0,1786825542074
0,1786825542100
0,1786825542126
0,1786825542152
0,1786825542179
0,1786825542204
0,1786825542230
1,1786825542256
0,1786825542283
0,1786825542309
1,1786825542335
0,1786825542361
0,1786825542387
1,1786825542414
1,1786825542440
0,1786825542466
0,1786825542492
0,1786825542518
0,1786825542544
1,1786825542570
0,1786825542596
0,1786825542622
1,1786825542649
0,1786825542675
1,1786825542701
0,1786825542727
0,1786825542753
0,1786825542779
1,1786825542805
0,1786825542831
0,1786825542857
0,1786825542883
0,1786825542909
1,1786825542935
0,1786825542961
0,1786825542988
0,1786825543014
0,1786825543040
0,1786825543066
1,1786825543093
1,1786825543119
0,1786825543145
0,1786825543171
0,1786825543197
0,1786825543223
1,1786825543249
0,1786825543275
0,1786825543301
0,1786825543327
1,1786825543353
0,1786825543379
0,1786825543405
0,1786825543431
0,1786825543457
0,1786825543483
1,1786825543509
0,1786825543535
1,1786825543562
1,1786825543588
0,1786825543614
0,1786825543640
1,1786825543666
0,1786825543692
1,1786825543719
0,1786825543745
0,1786825543771
0,1786825543797
0,1786825543823
0,1786825543849
0,1786825543875
1,1786825543901
0,1786825543927
0,1786825543953
0,1786825543979
0,1786825544005
0,1786825544031
1,1786825544057
0,1786825544083
0,1786825544110
1,1786825544136
0,1786825544162
0,1786825544188
0,1786825544214
1,1786825544240
0,1786825544266
0,1786825544292
0,1786825544318
0,1786825544344
0,1786825544370
1,1786825544396
0,1786825544422
0,1786825544448
0,1786825544474
0,1786825544500
1,1786825544527
0,1786825544553
1,1786825544579
1,1786825544605
0,1786825544631
1,1786825544657
0,1786825544683
0,1786825544709
0,1786825544735
0,1786825544761
1,1786825544787
1,1786825544813
0,1786825544839
0,1786825544865
1,1786825544892
0,1786825544918
0,1786825544944
0,1786825544970
0,1786825544996
1,1786825545022
0,1786825545048
1,1786825545074
1,1786825545100
0,1786825545126
0,1786825545153
1,1786825545179
0,1786825545206
1,1786825545232
0,1786825545259
0,1786825545285
0,1786825545311
0,1786825545337
0,1786825545363
0,1786825545389
0,1786825545415
0,1786825545441
0,1786825545467
0,1786825545493
0,1786825545519
0,1786825545545
0,1786825545571
0,1786825545597
1,1786825545624
1,1786825545650
1,1786825545676
0,1786825545702
0,1786825545728
0,1786825545754
0,1786825545780
0,1786825545806
0,1786825545832
0,1786825545858
0,1786825545884
0,1786825545911
0,1786825545937
0,1786825545963
1,1786825545989
0,1786825546015
0,1786825546041
0,1786825546067
0,1786825546093
0,1786825546119
1,1786825546145
1,1786825546171
0,1786825546197
0,1786825546223
0,1786825546249
0,1786825546275
0,1786825546301
0,1786825546327
0,1786825546354
1,1786825546380
0,1786825546406
1,1786825546432
0,1786825546458
1,1786825546485
0,1786825546511
0,1786825546537
0,1786825546563
0,1786825546589
0,1786825546615
0,1786825546641
0,1786825546667
0,1786825546693
0,1786825546719
0,1786825546745
0,1786825546771
0,1786825546798
0,1786825546824
1,1786825546850
0,1786825546876
1,1786825546902
1,1786825546929
0,1786825546955
1,1786825546981
0,1786825547007
1,1786825547033
0,1786825547059
0,1786825547085
0,1786825547111
0,1786825547137
1,1786825547163
0,1786825547190
1,1786825547216
0,1786825547242
0,1786825547268
1,1786825547294
0,1786825547320
1,1786825547346
0,1786825547372
0,1786825547398
0,1786825547424
0,1786825547450
0,1786825547476
0,1786825547502
1,1786825547528
0,1786825547554
0,1786825547580
0,1786825547606
0,1786825547632
0,1786825547658
0,1786825547684
0,1786825547710
0,1786825547736
0,1786825547762
0,1786825547788
0,1786825547814
0,1786825547840
0,1786825547866
0,1786825547892
0,1786825547918
0,1786825547944
1,1786825547970
0,1786825547996
0,1786825548022
0,1786825548049
1,1786825548075
0,1786825548101
0,1786825548127
1,1786825548153
0,1786825548179
0,1786825548205
0,1786825548231
0,1786825548257
1,1786825548283
0,1786825548310
0,1786825548336
0,1786825548362
0,1786825548388
0,1786825548414
0,1786825548440
0,1786825548466
0,1786825548492
1,1786825548518
0,1786825548544
0,1786825548570
0,1786825548596
0,1786825548622
0,1786825548648
0,1786825548674
0,1786825548700
0,1786825548726
0,1786825548752
0,1786825548778
0,1786825548804
0,1786825548830
0,1786825548856
1,1786825548882
0,1786825548908
0,1786825548934
0,1786825548961
0,1786825548987
0,1786825549013
0,1786825549039
1,1786825549065
0,1786825549091
0,1786825549118
1,1786825549143
1,1786825549170
1,1786825549196
1,1786825549222
0,1786825549248
0,1786825549274
1,1786825549300
0,1786825549327
1,1786825549353
0,1786825549379
1,1786825549405
0,1786825549431
0,1786825549457
0,1786825549483
1,1786825549509
1,1786825549535
0,1786825549561
0,1786825549587
1,1786825549614
0,1786825549640
0,1786825549666
1,1786825549692
0,1786825549718
0,1786825549744
0,1786825549771
0,1786825549797
0,1786825549823
1,1786825549849
1,1786825549875
0,1786825549901
0,1786825549927
0,1786825549953
1,1786825549979
1,1786825550005
0,1786825550031
1,1786825550057
0,1786825550084
1,1786825550110
0,1786825550136
0,1786825550162
0,1786825550189
0,1786825550215
0,1786825550241
0,1786825550267
0,1786825550294
1,1786825550320
0,1786825550346
1,1786825550372
