"voltage","time"
24.679,1786827882061
24.679,1786827881919
24.679,1786827881807
24.679,1786827881671
24.679,1786827881542
24.679,1786827881416
24.679,1786827881275
24.679,1786827881149
24.688,1786827881009
24.688,1786827880882
24.688,1786827880756
24.688,1786827880604
24.688,1786827880462
24.688,1786827880341
24.688,1786827880104
24.688,1786827879952
24.688,1786827879810
24.706,1786827879675
24.706,1786827879548
24.706,1786827879436
24.706,1786827879292
24.706,1786827879140
24.706,1786827878989
24.706,1786827878877
24.706,1786827878746
24.706,1786827878620
24.706,1786827878481
24.679,1786827878189
24.679,1786827878063
24.679,1786827877951
24.679,1786827877812
24.679,1786827877640
24.679,1786827877514
24.679,1786827877388
24.679,1786827877276
24.679,1786827877148
24.679,1786827876987
24.688,1786827876838
24.688,1786827876713
24.688,1786827876587
24.688,1786827876474
24.688,1786827876319
24.688,1786827876170
24.688,1786827876029
24.688,1786827875917
24.688,1786827875790
24.688,1786827875667
24.67,1786827875505
24.67,1786827875360
24.67,1786827875249
24.67,1786827875122
24.67,1786827875011
24.67,1786827874849
24.67,1786827874690
24.67,1786827874564
24.67,1786827874341
24.688,1786827874173
24.688,1786827873894
24.688,1786827873782
24.688,1786827873656
24.688,1786827873517
24.688,1786827873364
24.688,1786827873099
24.688,1786827872983
24.679,1786827872848
24.679,1786827872708
24.679,1786827872556
24.679,1786827872424
24.679,1786827872297
24.679,1786827872175
24.679,1786827872038
24.679,1786827871879
24.679,1786827871740
24.679,1786827871628
24.679,1786827871501
24.661,1786827871365
24.661,1786827871221
24.661,1786827871066
24.661,1786827870941
24.661,1786827870816
24.661,1786827870689
24.661,1786827870550
24.661,1786827870410
24.661,1786827870270
24.661,1786827870140
24.643,1786827870005
24.643,1786827869878
24.643,1786827869740
24.643,1786827869593
24.643,1786827869466
24.643,1786827869331
24.643,1786827869220
24.643,1786827869058
24.643,1786827868916
24.643,1786827868778
24.625,1786827868658
24.625,1786827868533
24.625,1786827868402
24.625,1786827868261
24.625,1786827868105
24.625,1786827867970
24.625,1786827867840
24.625,1786827867728
24.625,1786827867589
24.625,1786827867447
24.688,1786827867295
24.688,1786827867169
24.688,1786827867057
24.688,1786827866931
24.688,1786827866777
24.688,1786827866500
24.688,1786827866375
24.688,1786827866264
24.688,1786827866121
24.688,1786827865969
24.616,1786827865818
24.616,1786827865706
24.616,1786827865576
24.616,1786827865310
24.616,1786827865146
24.616,1786827865014
24.616,1786827864902
24.616,1786827864790
24.616,1786827864652
24.643,1786827864491
24.643,1786827864360
24.643,1786827864233
24.643,1786827863981
24.643,1786827863828
24.643,1786827863688
24.643,1786827863562
24.643,1786827863440
24.643,1786827863324
24.67,1786827863162
24.67,1786827863022
24.67,1786827862765
24.67,1786827862653
24.67,1786827862507
24.67,1786827862210
24.67,1786827862097
24.67,1786827861970
24.688,1786827861836
24.688,1786827861684
24.688,1786827861545
24.688,1786827861418
24.688,1786827861170
24.688,1786827861027
24.688,1786827860872
24.688,1786827860744
24.688,1786827860617
24.688,1786827860506
24.706,1786827860350
24.706,1786827860208
24.706,1786827860067
24.706,1786827859943
24.706,1786827859826
24.706,1786827859549
24.706,1786827859393
24.706,1786827859263
24.706,1786827859152
24.661,1786827859015
24.661,1786827858891
24.661,1786827858737
24.661,1786827858598
24.661,1786827858471
24.661,1786827858350
24.661,1786827858225
24.661,1786827858081
24.661,1786827857927
24.661,1786827857802
24.652,1786827857668
24.652,1786827857554
24.652,1786827857429
24.652,1786827857277
24.652,1786827857136
24.652,1786827856995
24.652,1786827856883
24.652,1786827856757
24.652,1786827856617
24.652,1786827856459
24.661,1786827856323
24.661,1786827856211
24.661,1786827856084
24.661,1786827855957
24.661,1786827855841
24.661,1786827855705
24.661,1786827855553
24.661,1786827855413
24.661,1786827855282
24.661,1786827855157
24.652,1786827854897
24.652,1786827854736
24.652,1786827854610
24.652,1786827854485
24.652,1786827854373
24.652,1786827854222
24.652,1786827854074
24.652,1786827853933
24.652,1786827853807
24.652,1786827853695
24.661,1786827853417
24.661,1786827853264
24.661,1786827853009
24.661,1786827852887
24.661,1786827852468
24.661,1786827852336
24.661,1786827852215
24.661,1786827852074
24.661,1786827851934
24.661,1786827851788
24.661,1786827851662
24.661,1786827851541
24.661,1786827851417
24.661,1786827851257
24.661,1786827851122
24.661,1786827850996
24.715,1786827850859
24.715,1786827850743
24.715,1786827850604
24.715,1786827850450
24.715,1786827850310
24.715,1786827850171
24.715,1786827850045
24.715,1786827849933
24.715,1786827849782
24.715,1786827849644
24.715,1786827849511
24.895,1786827849389
24.895,1786827849263
24.895,1786827849124
24.895,1786827848985
24.895,1786827848846
24.895,1786827848710
24.895,1786827848598
24.895,1786827848328
24.895,1786827848175
24.904,1786827848039
24.904,1786827847928
24.904,1786827847795
24.904,1786827847658
24.904,1786827847520
24.904,1786827847373
24.904,1786827847241
24.904,1786827847128
24.904,1786827846988
24.904,1786827846851
24.895,1786827846684
24.895,1786827846572
24.895,1786827846446
24.895,1786827846335
24.895,1786827846174
24.895,1786827846023
24.895,1786827845882
24.895,1786827845770
24.895,1786827845648
24.895,1786827845517
24.895,1786827845216
24.895,1786827845105
24.895,1786827844974
24.895,1786827844862
24.895,1786827844698
24.895,1786827844558
24.895,1786827844414
24.895,1786827844303
24.895,1786827844176
24.895,1786827844050
24.841,1786827843879
24.841,1786827843743
24.841,1786827843632
24.841,1786827843505
24.841,1786827843393
24.841,1786827843227
24.841,1786827843087
24.841,1786827842947
24.841,1786827842835
24.841,1786827842719
24.877,1786827842555
24.877,1786827842416
24.877,1786827842274
24.877,1786827842157
24.877,1786827842031
24.877,1786827841758
24.877,1786827841608
24.877,1786827841478
24.877,1786827841354
24.895,1786827841233
24.895,1786827841094
24.895,1786827840949
24.895,1786827840810
24.895,1786827840683
24.895,1786827840547
24.895,1786827840430
24.895,1786827840277
24.895,1786827840136
24.895,1786827840010
24.877,1786827839869
24.877,1786827839757
24.877,1786827839618
24.877,1786827839478
24.877,1786827839341
24.877,1786827839201
24.877,1786827839089
24.877,1786827838964
24.877,1786827838826
24.877,1786827838666
24.877,1786827838543
24.957,1786827838421
24.957,1786827838309
24.957,1786827838153
24.957,1786827838012
24.957,1786827837872
24.957,1786827837624
24.957,1786827837494
24.957,1786827837340
24.957,1786827837202
24.886,1786827837066
24.886,1786827836936
24.886,1786827836824
24.886,1786827836686
24.886,1786827836530
24.886,1786827836392
24.886,1786827836265
24.886,1786827836153
24.886,1786827836012
24.886,1786827835874
24.895,1786827835704
24.895,1786827835592
24.895,1786827835468
24.895,1786827835357
24.895,1786827835213
24.895,1786827835052
24.895,1786827834926
24.895,1786827834682
24.895,1786827834544
24.625,1786827834393
24.625,1786827834256
24.625,1786827834125
24.625,1786827834001
24.625,1786827833890
24.625,1786827833725
24.625,1786827833566
24.625,1786827833440
24.625,1786827833328
24.625,1786827833202
24.625,1786827833078
24.652,1786827832908
24.652,1786827832768
24.652,1786827832656
24.652,1786827832401
24.652,1786827832253
24.652,1786827832100
24.652,1786827831976
24.652,1786827831861
24.652,1786827831735
24.643,1786827831587
24.643,1786827831448
24.643,1786827831302
24.643,1786827831177
24.643,1786827831065
24.643,1786827830928
24.643,1786827830772
24.643,1786827830631
24.643,1786827830505
24.643,1786827830379
24.634,1786827830258
24.634,1786827830115
24.634,1786827829834
24.634,1786827829707
24.634,1786827829580
24.634,1786827829438
24.634,1786827829157
24.634,1786827829030
24.67,1786827828891
24.67,1786827828779
24.67,1786827828624
24.67,1786827828485
24.67,1786827828339
24.67,1786827828217
24.67,1786827828106
24.67,1786827827670
24.67,1786827827558
24.634,1786827827422
24.634,1786827827149
24.634,1786827826996
24.634,1786827826884
24.634,1786827826743
24.634,1786827826631
24.634,1786827826492
24.634,1786827826339
24.634,1786827826199
24.652,1786827826073
24.652,1786827825961
24.652,1786827825821
24.652,1786827825682
24.652,1786827825537
24.652,1786827825403
24.652,1786827825291
24.652,1786827825166
24.652,1786827825033
24.652,1786827824921
24.643,1786827824773
24.643,1786827824620
24.643,1786827824495
24.643,1786827824362
24.643,1786827824250
24.643,1786827824115
24.643,1786827823962
24.643,1786827823817
24.643,1786827823693
24.634,1786827823445
24.634,1786827823300
24.634,1786827823143
24.634,1786827823003
24.634,1786827822891
24.634,1786827822750
24.634,1786827822608
24.634,1786827822468
24.634,1786827822327
24.634,1786827822201
24.634,1786827822070
24.634,1786827821949
24.634,1786827821793
24.634,1786827821653
24.634,1786827821521
24.634,1786827821395
24.634,1786827821274
24.634,1786827821136
24.634,1786827820976
24.634,1786827820849
24.634,1786827820724
24.67,1786827820590
24.67,1786827820465
24.67,1786827820177
24.67,1786827820067
24.67,1786827819931
24.67,1786827819814
24.67,1786827819674
24.67,1786827819523
24.67,1786827819382
24.634,1786827819257
24.634,1786827819135
24.634,1786827819009
24.634,1786827818873
24.634,1786827818712
24.634,1786827818575
24.634,1786827818463
24.634,1786827818351
24.634,1786827818199
24.634,1786827818054
24.634,1786827817906
24.634,1786827817780
24.634,1786827817667
24.634,1786827817538
24.634,1786827817383
24.634,1786827817235
24.634,1786827816976
24.634,1786827816865
24.634,1786827816724
24.634,1786827816574
24.643,1786827816432
24.643,1786827816305
24.643,1786827816193
24.643,1786827816067
24.643,1786827815911
24.643,1786827815757
24.643,1786827815630
24.643,1786827815504
24.643,1786827815393
24.643,1786827815232
24.598,1786827815081
24.598,1786827814940
24.598,1786827814828
24.598,1786827814698
24.598,1786827814571
24.598,1786827814409
24.598,1786827814271
24.598,1786827814028
24.598,1786827813916
24.616,1786827813754
24.616,1786827813592
24.616,1786827813481
24.616,1786827813355
24.616,1786827812933
24.616,1786827812793
24.616,1786827812682
24.616,1786827812557
24.652,1786827812418
24.652,1786827812278
24.652,1786827812123
24.652,1786827811997
24.652,1786827811881
24.652,1786827811759
24.652,1786827811608
24.652,1786827811485
24.652,1786827811348
24.652,1786827811231
24.652,1786827811105
24.553,1786827810969
24.553,1786827810832
24.553,1786827810672
24.553,1786827810433
24.553,1786827810312
24.553,1786827810168
24.553,1786827810017
24.553,1786827809890
24.553,1786827809765
24.652,1786827809629
24.652,1786827809500
24.652,1786827809359
24.652,1786827809207
24.652,1786827809081
24.652,1786827808956
24.652,1786827808843
24.652,1786827808692
24.652,1786827808406
24.67,1786827808285
24.67,1786827808035
24.67,1786827807876
24.67,1786827807737
24.67,1786827807616
24.67,1786827807494
24.67,1786827807382
24.67,1786827807222
24.67,1786827807081
24.616,1786827806929
24.616,1786827806817
24.616,1786827806685
24.616,1786827806401
24.616,1786827806251
24.616,1786827806119
24.616,1786827806007
24.616,1786827805724
24.589,1786827805431
24.589,1786827805207
24.589,1786827805049
24.589,1786827804906
24.589,1786827804756
24.589,1786827804645
24.589,1786827804517
24.589,1786827804385
24.589,1786827804233
24.607,1786827804082
24.607,1786827803955
24.607,1786827803825
24.607,1786827803713
24.607,1786827803573
24.607,1786827803284
24.607,1786827803160
24.607,1786827803048
24.607,1786827802909
24.553,1786827802620
24.553,1786827802493
24.553,1786827802368
24.553,1786827802243
24.553,1786827802090
24.553,1786827801936
24.553,1786827801810
24.553,1786827801684
24.553,1786827801567
24.634,1786827801419
24.634,1786827801280
24.634,1786827800896
24.634,1786827800760
24.634,1786827800609
24.634,1786827800468
24.634,1786827800342
24.634,1786827800216
24.634,1786827800104
24.427,1786827799958
24.427,1786827799800
24.427,1786827799674
24.427,1786827799546
24.427,1786827799434
24.427,1786827799279
24.427,1786827799141
24.427,1786827799000
24.427,1786827798874
24.427,1786827798743
24.4,1786827798622
24.4,1786827798482
24.4,1786827798328
24.4,1786827798196
24.4,1786827798072
24.4,1786827797952
24.4,1786827797812
24.4,1786827797672
24.4,1786827797526
24.4,1786827797399
24.409,1786827797266
24.409,1786827797154
24.409,1786827796993
24.409,1786827796851
24.409,1786827796711
24.409,1786827796590
24.409,1786827796473
24.409,1786827796348
24.409,1786827796207
24.409,1786827796067
24.472,1786827795932
24.472,1786827795800
24.472,1786827795688
24.472,1786827795535
24.472,1786827795397
24.472,1786827795257
24.472,1786827795131
24.472,1786827795019
24.472,1786827794879
24.472,1786827794734
24.472,1786827794594
24.391,1786827794459
24.391,1786827794348
24.391,1786827794221
24.391,1786827793978
24.391,1786827793816
24.391,1786827793676
24.391,1786827793546
24.391,1786827793419
24.391,1786827793307
24.409,1786827793160
24.409,1786827793004
24.409,1786827792863
24.409,1786827792751
24.409,1786827792624
24.409,1786827792489
24.409,1786827792344
24.409,1786827792190
24.409,1786827792064
24.409,1786827791938
24.337,1786827791811
24.337,1786827791676
24.337,1786827791520
24.337,1786827791398
24.337,1786827791267
24.337,1786827791019
24.337,1786827790865
24.337,1786827790726
24.337,1786827790599
24.382,1786827790462
24.382,1786827790350
24.382,1786827790209
24.382,1786827790065
24.382,1786827789925
24.382,1786827789803
24.382,1786827789677
24.382,1786827789546
24.382,1786827789393
24.382,1786827789255
24.391,1786827789119
24.391,1786827789003
24.391,1786827788877
24.391,1786827788737
24.391,1786827788581
24.391,1786827788455
24.391,1786827788312
24.391,1786827788200
24.391,1786827788062
24.391,1786827787923
24.391,1786827787777
24.391,1786827787641
24.391,1786827787517
24.391,1786827787392
24.391,1786827787250
24.391,1786827787096
24.391,1786827786974
24.391,1786827786847
24.391,1786827786592
24.391,1786827786441
24.391,1786827786291
24.391,1786827786179
24.391,1786827786051
24.391,1786827785926
24.391,1786827785785
24.391,1786827785625
24.391,1786827785509
24.391,1786827785270
24.391,1786827785114
24.382,1786827784821
24.382,1786827784709
24.382,1786827784584
24.382,1786827784459
24.382,1786827784289
24.382,1786827784147
24.382,1786827784035
24.382,1786827783909
24.382,1786827783778
24.391,1786827783627
24.391,1786827783472
24.391,1786827783345
24.391,1786827783230
24.391,1786827783119
24.391,1786827782963
24.391,1786827782811
24.391,1786827782664
24.391,1786827782537
24.391,1786827782425
24.391,1786827782298
24.409,1786827782131
24.409,1786827781992
24.409,1786827781865
24.409,1786827781738
24.409,1786827781626
24.409,1786827781457
24.409,1786827781318
24.409,1786827781191
24.409,1786827781065
24.409,1786827780949
24.454,1786827780799
24.454,1786827780645
24.454,1786827780518
24.454,1786827780389
24.454,1786827780263
24.454,1786827780128
24.454,1786827779988
24.454,1786827779832
24.454,1786827779720
24.454,1786827779594
24.391,1786827779472
24.391,1786827779313
24.391,1786827779177
24.391,1786827779050
24.391,1786827778923
24.391,1786827778801
24.391,1786827778672
24.391,1786827778381
24.391,1786827778255
24.409,1786827778119
24.409,1786827778008
24.409,1786827777868
24.409,1786827777714
24.409,1786827777586
24.409,1786827777453
24.409,1786827777341
24.409,1786827777201
24.409,1786827777066
24.409,1786827776921
24.409,1786827776798
24.382,1786827776662
24.382,1786827776554
24.382,1786827776410
24.382,1786827776256
24.382,1786827776131
24.382,1786827775994
24.382,1786827775878
24.382,1786827775742
24.382,1786827775600
24.382,1786827775459
24.364,1786827775323
24.364,1786827775192
24.364,1786827775080
24.364,1786827774925
24.364,1786827774783
24.364,1786827774641
24.364,1786827774514
24.364,1786827774406
24.364,1786827774264
24.364,1786827774105
24.122,1786827773844
24.122,1786827773717
24.122,1786827773589
24.122,1786827773447
24.122,1786827773288
24.122,1786827773163
24.122,1786827773047
24.122,1786827772920
24.122,1786827772785
24.167,1786827772622
24.167,1786827772497
24.167,1786827772367
24.167,1786827772255
24.167,1786827772146
24.167,1786827771982
24.167,1786827771838
24.167,1786827771603
24.167,1786827771477
24.167,1786827771334
24.113,1786827771185
24.113,1786827771042
24.113,1786827770916
24.113,1786827770804
24.113,1786827770675
24.113,1786827770515
24.113,1786827770375
24.113,1786827770252
24.113,1786827770138
24.113,1786827770026
24.113,1786827769727
24.113,1786827769583
24.113,1786827769456
24.113,1786827769344
24.113,1786827769210
24.113,1786827769050
24.113,1786827768908
24.113,1786827768783
24.113,1786827768671
24.158,1786827768539
24.158,1786827768392
24.158,1786827768237
24.158,1786827768111
24.158,1786827767984
24.158,1786827767733
24.158,1786827767579
24.158,1786827767438
24.158,1786827767307
24.158,1786827767171
24.158,1786827767061
24.158,1786827766919
24.158,1786827766760
24.158,1786827766618
24.158,1786827766496
24.158,1786827766384
24.158,1786827766247
24.158,1786827765947
24.158,1786827765835
24.14,1786827765699
24.14,1786827765446
24.14,1786827765294
24.14,1786827765170
24.14,1786827765029
24.14,1786827764917
24.14,1786827764780
24.14,1786827764640
24.14,1786827764482
24.185,1786827764361
24.185,1786827764235
24.185,1786827764109
24.185,1786827763971
24.185,1786827763676
24.185,1786827763564
24.185,1786827763438
24.185,1786827763307
24.185,1786827763195
24.122,1786827763049
24.122,1786827762909
24.122,1786827762765
24.122,1786827762639
24.122,1786827762514
24.122,1786827762393
24.122,1786827762243
24.122,1786827762085
24.122,1786827761973
24.122,1786827761849
24.158,1786827761731
24.158,1786827761585
24.158,1786827761431
24.158,1786827761308
24.158,1786827761057
24.158,1786827760917
24.158,1786827760781
24.158,1786827760640
24.158,1786827760509
24.158,1786827760383
24.149,1786827760261
24.149,1786827760122
24.149,1786827759970
24.149,1786827759841
24.149,1786827759729
24.149,1786827759607
24.149,1786827759480
24.149,1786827759322
24.149,1786827759181
24.149,1786827759055
24.202,1786827758933
24.202,1786827758821
24.202,1786827758663
24.202,1786827758507
24.202,1786827758382
24.202,1786827758260
24.202,1786827757988
24.202,1786827757847
24.202,1786827757707
24.167,1786827757566
24.167,1786827757454
24.167,1786827757327
24.167,1786827757172
24.167,1786827757028
24.167,1786827756898
24.167,1786827756660
24.167,1786827756520
24.167,1786827756360
24.149,1786827756225
24.149,1786827756099
24.149,1786827755987
24.149,1786827755847
24.149,1786827755706
24.149,1786827755542
24.149,1786827755430
24.149,1786827755302
24.149,1786827755191
24.149,1786827755041
24.149,1786827754901
24.167,1786827754746
24.167,1786827754620
24.167,1786827754508
24.167,1786827754382
24.167,1786827754232
24.167,1786827754075
24.167,1786827753951
24.167,1786827753828
24.167,1786827753717
24.167,1786827753556
24.211,1786827753408
24.211,1786827753283
24.211,1786827753156
24.211,1786827753039
24.211,1786827752899
24.211,1786827752748
24.211,1786827752607
24.211,1786827752476
24.211,1786827752349
24.158,1786827752073
24.158,1786827751926
24.158,1786827751800
24.158,1786827751674
24.158,1786827751562
24.158,1786827751412
24.158,1786827751252
24.158,1786827751125
24.158,1786827750999
24.158,1786827750872
24.167,1786827750730
24.167,1786827750592
24.167,1786827750438
24.167,1786827750311
24.167,1786827750074
24.167,1786827749921
24.167,1786827749634
24.167,1786827749508
24.202,1786827749386
24.202,1786827749259
24.202,1786827749103
24.202,1786827748958
24.202,1786827748831
24.202,1786827748706
24.202,1786827748584
24.202,1786827748427
24.202,1786827748290
24.202,1786827748163
24.202,1786827748037
24.193,1786827747910
24.193,1786827747771
24.193,1786827747629
24.193,1786827747489
24.193,1786827747359
24.193,1786827747226
24.193,1786827747114
24.193,1786827746823
24.193,1786827746677
24.122,1786827746555
24.122,1786827746429
24.122,1786827746303
24.122,1786827746147
24.122,1786827746007
24.122,1786827745872
24.122,1786827745634
24.122,1786827745492
24.122,1786827745353
24.185,1786827745203
24.185,1786827745077
24.185,1786827744961
24.185,1786827744836
24.185,1786827744683
24.185,1786827744276
24.185,1786827744165
24.185,1786827744024
24.167,1786827743729
24.167,1786827743603
24.167,1786827743491
24.167,1786827743350
24.167,1786827743190
24.167,1786827743053
24.167,1786827742927
24.176,1786827726873
24.032,1786827726635
24.032,1786827726523
24.032,1786827726411
24.032,1786827726299
24.032,1786827726060
24.032,1786827725948
24.032,1786827725836
24.032,1786827725724
24.032,1786827725611
24.032,1786827725495
24.095,1786827725373
24.095,1786827725261
24.095,1786827725149
24.095,1786827724920
24.095,1786827724799
24.095,1786827724687
24.095,1786827724575
24.095,1786827724463
24.095,1786827724347
24.104,1786827724225
24.104,1786827724113
24.104,1786827724001
24.104,1786827723889
24.104,1786827723771
24.104,1786827723649
24.104,1786827723538
24.104,1786827723425
24.104,1786827723314
24.104,1786827723197
24.095,1786827722963
24.095,1786827722851
24.095,1786827722739
24.095,1786827722622
24.095,1786827722387
24.095,1786827722274
24.095,1786827722162
24.095,1786827722045
24.05,1786827721923
24.05,1786827721811
24.05,1786827721699
24.05,1786827721587
24.05,1786827721470
24.05,1786827721348
24.05,1786827721236
24.05,1786827721123
24.095,1786827720775
24.095,1786827720663
24.095,1786827720550
24.095,1786827720440
24.095,1786827720323
24.095,1786827720211
24.095,1786827720089
24.095,1786827719976
24.095,1786827719869
24.095,1786827719752
24.095,1786827719640
23.978,1786827719518
23.978,1786827719404
23.978,1786827719299
23.978,1786827719182
23.978,1786827719070
23.978,1786827718947
23.978,1786827718834
23.978,1786827718726
23.978,1786827718609
23.978,1786827718498
24.077,1786827718376
24.077,1786827718262
24.077,1786827718156
24.077,1786827718039
24.077,1786827717805
24.077,1786827717582
24.077,1786827717465
24.077,1786827717353
24.095,1786827717231
24.095,1786827717007
24.095,1786827716891
24.095,1786827716779
24.095,1786827716657
24.095,1786827716433
24.095,1786827716317
24.095,1786827716205
24.113,1786827716083
24.113,1786827715971
24.113,1786827715854
24.113,1786827715742
24.113,1786827715630
24.113,1786827715508
24.113,1786827715396
24.113,1786827715279
24.113,1786827715167
24.113,1786827715055
24.113,1786827714943
24.05,1786827714820
24.05,1786827714703
24.05,1786827714591
24.05,1786827714479
24.05,1786827714366
24.05,1786827714244
24.05,1786827714127
24.05,1786827714015
24.05,1786827713791
24.05,1786827713553
24.05,1786827713441
24.05,1786827713217
24.05,1786827713094
24.05,1786827712977
24.05,1786827712865
24.05,1786827712753
24.05,1786827712641
24.113,1786827712519
24.113,1786827712402
24.113,1786827712290
24.113,1786827712066
24.113,1786827711944
24.113,1786827711827
24.113,1786827711715
24.113,1786827711491
24.167,1786827711370
24.167,1786827711253
24.167,1786827711141
24.167,1786827711029
24.167,1786827710917
24.167,1786827710795
24.167,1786827710678
24.167,1786827710454
24.167,1786827710342
24.077,1786827710220
24.077,1786827710104
24.077,1786827709992
24.077,1786827709880
24.077,1786827709768
24.077,1786827709656
24.077,1786827709533
24.077,1786827709421
24.077,1786827709309
24.077,1786827709084
24.086,1786827708958
24.086,1786827708846
24.086,1786827708734
24.086,1786827708622
24.086,1786827708510
24.086,1786827708274
24.086,1786827708163
24.086,1786827708051
24.086,1786827707939
24.086,1786827707816
24.086,1786827707704
24.086,1786827707592
24.086,1786827707480
24.086,1786827707368
24.086,1786827707242
24.086,1786827707130
24.086,1786827707018
24.086,1786827706906
24.086,1786827706794
24.041,1786827706670
24.041,1786827706446
24.041,1786827706334
24.041,1786827706222
24.041,1786827706097
24.041,1786827705985
24.041,1786827705873
24.041,1786827705761
24.041,1786827705649
24.086,1786827705523
24.086,1786827705411
24.086,1786827705300
24.086,1786827705188
24.086,1786827705076
24.086,1786827704950
24.086,1786827704838
24.086,1786827704726
24.086,1786827704614
24.086,1786827704502
24.122,1786827704268
24.122,1786827704156
24.122,1786827704044
24.122,1786827703932
24.122,1786827703693
24.122,1786827703581
24.122,1786827703469
24.122,1786827703357
24.131,1786827703119
24.131,1786827703007
24.131,1786827702895
24.131,1786827702783
24.131,1786827702669
24.131,1786827702547
24.131,1786827702323
24.131,1786827702211
24.131,1786827702096
24.14,1786827701974
24.14,1786827701862
24.14,1786827701638
24.14,1786827701522
24.14,1786827701287
24.14,1786827701063
24.14,1786827700947
24.086,1786827700824
24.086,1786827700712
24.086,1786827700600
24.086,1786827700488
24.086,1786827700372
24.086,1786827700250
24.086,1786827700138
24.086,1786827700024
24.086,1786827699915
24.086,1786827699798
24.068,1786827699676
24.068,1786827699564
24.068,1786827699450
24.068,1786827699223
24.068,1786827699111
24.068,1786827698989
24.068,1786827698876
24.068,1786827698765
24.068,1786827698649
24.068,1786827698537
24.05,1786827698416
24.05,1786827698303
24.05,1786827698193
24.05,1786827698075
24.05,1786827697963
24.05,1786827697841
24.05,1786827697728
24.05,1786827697619
24.05,1786827697501
24.05,1786827697390
24.265,1786827697269
24.265,1786827697155
24.265,1786827697048
24.265,1786827696931
24.265,1786827696819
24.265,1786827696583
24.265,1786827696473
24.265,1786827696245
24.086,1786827696009
24.086,1786827695899
24.086,1786827695783
24.086,1786827695671
24.086,1786827695549
24.086,1786827695435
24.086,1786827695325
24.086,1786827695209
24.086,1786827695097
24.131,1786827694975
24.131,1786827694861
24.131,1786827694751
24.131,1786827694635
24.131,1786827694523
24.131,1786827694288
24.131,1786827694178
24.131,1786827694062
24.131,1786827693951
24.086,1786827693715
24.086,1786827693606
24.086,1786827693490
24.086,1786827693266
24.086,1786827693142
24.086,1786827693035
24.086,1786827692919
24.086,1786827692807
24.086,1786827692695
24.131,1786827692572
24.131,1786827692465
24.131,1786827692348
24.131,1786827692236
24.131,1786827692124
24.131,1786827692000
24.131,1786827691893
24.131,1786827691776
24.131,1786827691664
24.131,1786827691552
24.086,1786827691427
24.086,1786827691320
24.086,1786827691203
24.086,1786827691090
24.086,1786827690978
24.086,1786827690854
24.086,1786827690742
24.086,1786827690405
24.149,1786827690282
24.149,1786827690172
24.149,1786827690056
24.149,1786827689944
24.149,1786827689832
24.149,1786827689708
24.149,1786827689598
24.149,1786827689482
24.149,1786827689370
24.149,1786827689258
24.086,1786827689134
24.086,1786827689024
24.086,1786827688908
24.086,1786827688796
24.086,1786827688684
24.086,1786827688570
24.086,1786827688453
24.086,1786827688336
24.086,1786827688224
24.086,1786827688111
24.086,1786827687999
24.122,1786827687876
24.122,1786827687648
24.122,1786827687536
24.122,1786827687422
24.122,1786827687186
24.122,1786827687074
24.122,1786827686850
24.104,1786827686616
24.104,1786827686504
24.104,1786827686392
24.104,1786827686278
24.104,1786827686162
24.104,1786827686045
24.104,1786827685933
24.104,1786827685821
24.104,1786827685707
24.122,1786827685587
24.122,1786827685471
24.122,1786827685359
24.122,1786827685247
24.122,1786827685133
24.122,1786827685013
24.122,1786827684897
24.122,1786827684785
24.122,1786827684673
24.202,1786827684439
24.202,1786827684323
24.202,1786827684211
24.202,1786827684099
24.202,1786827683987
24.202,1786827683865
24.202,1786827683753
24.202,1786827683641
24.202,1786827683529
24.202,1786827683415
24.319,1786827683178
24.319,1786827683066
24.319,1786827682953
24.319,1786827682840
24.319,1786827682729
24.319,1786827682603
24.319,1786827682490
24.319,1786827682378
24.319,1786827682265
24.319,1786827682154
24.301,1786827682028
24.301,1786827681917
24.301,1786827681804
24.301,1786827681454
24.301,1786827681342
24.301,1786827681230
24.301,1786827681116
24.265,1786827680880
24.265,1786827680768
24.265,1786827680656
24.265,1786827680542
24.265,1786827680432
24.265,1786827680306
24.265,1786827680082
24.265,1786827679970
24.4,1786827679732
24.4,1786827679396
24.4,1786827679284
24.4,1786827679157
24.4,1786827679045
24.4,1786827678933
24.4,1786827678821
24.4,1786827678704
24.391,1786827678582
24.391,1786827678470
24.391,1786827678358
24.391,1786827678246
24.391,1786827678129
24.391,1786827678017
24.391,1786827677895
24.391,1786827677783
24.391,1786827677671
24.391,1786827677554
24.4,1786827677320
24.4,1786827677208
24.4,1786827677096
24.4,1786827676979
24.4,1786827676867
24.4,1786827676745
24.4,1786827676633
24.4,1786827676521
24.4,1786827676404
24.4,1786827676291
24.4,1786827676171
24.4,1786827676059
24.4,1786827675947
24.4,1786827675831
24.4,1786827675719
24.4,1786827675595
24.4,1786827675483
24.4,1786827675371
24.4,1786827675255
24.4,1786827675143
24.382,1786827675023
24.382,1786827674799
24.382,1786827674682
24.382,1786827674570
24.382,1786827674448
24.382,1786827674336
24.382,1786827674224
24.382,1786827674107
24.382,1786827673995
24.418,1786827673873
24.418,1786827673761
24.418,1786827673649
24.418,1786827673532
24.418,1786827673420
24.418,1786827673308
24.418,1786827673186
24.418,1786827673074
24.418,1786827672845
24.418,1786827672733
24.445,1786827672611
24.445,1786827672499
24.445,1786827672271
24.445,1786827672159
24.445,1786827672037
24.445,1786827671925
24.445,1786827671813
